timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-15T11:12:08,codecarbon,62234ae7-e50d-4eeb-91ba-003b622fb883,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.3386053999420255,1.3555936623880544e-05,3.1244917143332936e-06,4.808607435,2.6826100792056256,10.0,5.121281790547722e-06,3.2313914739567906e-06,1.0648108333245747e-05,1.900078159775026e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,1.5,75.4,11.61537742614746,N,1.0,0.0,,
2026-03-15T11:12:52,codecarbon,fb4c36ac-1303-4006-9491-f0ff9ac1eeaf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.081619200063869,1.6816900810802368e-05,3.3093587198723985e-06,5.3843347125,2.843475603844376,10.0,6.846428069709994e-06,4.012225431948568e-06,1.2712883332925333e-05,2.357153683458389e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,33.333333333333336,6.666666666666667,86.90000000000002,13.380425771077476,N,1.0,0.0,,
2026-03-15T11:14:06,codecarbon,abb553a0-a7ce-4254-b229-d72e138cf1e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.978994300123304,0.0001095808549344,5.773796714493953e-06,13.68504133875,3.531182984321508,10.0,8.48436966985755e-05,1.884584841005399e-05,4.990529305521503e-05,0.0001535948381638,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,9.952941176470588,11.0,91.1529411764706,14.039662529440488,N,1.0,0.0,,
2026-03-15T11:20:36,codecarbon,c45ec5d1-3d1b-4991-bf86-cef40d622aba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.689267599955201,1.114908433345668e-05,3.0220318888204434e-06,4.8035100645,2.470813263930512,10.0,4.250367600652734e-06,2.5308353579500675e-06,8.845995833528124e-06,1.5627198792130927e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,75.6,11.643293380737305,N,1.0,0.0,,
2026-03-15T11:30:46,codecarbon,1aae8921-6e5c-4bf8-82df-d0d62e7f0ee9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,532.2292841000017,0.0020899046956285,3.926699935653774e-06,6.85111812941652,3.5746157017351003,10.0,0.0009732247257351,0.000528161255862,0.0014279448188873,0.0029293308004845,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,1.7807984790874525,3.2072243346007605,75.21863117870723,11.586466981430924,N,1.0,0.0,,
2026-03-15T11:37:22,codecarbon,c382b87c-0378-44ac-bd34-cffac688c9c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.113667400088161,2.0659263379456923e-05,3.3791932121068622e-06,5.476129987500001,2.85319710480861,10.0,8.53335965703e-06,4.843614986038691e-06,1.55802388888939e-05,2.895721353196259e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,2.75,71.825,11.062159538269045,N,1.0,0.0,,
2026-03-15T11:46:27,codecarbon,4e6ab594-d301-43bc-925c-7ebf9013776d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,499.1838775000069,0.0017302596385821,3.466176927122645e-06,4.670573495987318,3.3384467738640944,10.0,0.0006254593691139,0.000461993980706,0.001337778223053,0.002425231572873,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,9.445473251028806,1.9135802469135803,71.75761316872428,11.052969936480736,N,1.0,0.0,,
2026-03-15T12:04:48,codecarbon,8c8a3e1f-222e-4691-9f85-9937c55ea3bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.547597900032997,1.7775617767359252e-05,3.2042008248747667e-06,4.837976955,2.6798173474263995,10.0,6.778531440686551e-06,4.128336636044505e-06,1.4008461666526274e-05,2.491532974325733e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,69.35,10.678049087524414,N,1.0,0.0,,
2026-03-15T12:12:10,codecarbon,132bb9de-d8b0-42a7-be53-e0fcfddc32ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.791110899997875,1.141469195941563e-05,3.01090953562504e-06,4.566777115500001,2.5685435395960488,10.0,4.169304244110017e-06,2.7033354960126488e-06,9.126849999625444e-06,1.5999489739748108e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,9.5,68.4,10.53359031677246,N,1.0,0.0,,
2026-03-15T12:17:11,codecarbon,f61a41a2-b43c-4392-b65a-740b43569882,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.2115082000382245,1.68093354070814e-05,3.2254262608582502e-06,4.940086253625,2.7848324110661418,10.0,6.459237838486222e-06,4.029725445997556e-06,1.3071969444475448e-05,2.3560932728959225e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,3.6666666666666665,70.13333333333333,10.806365966796877,N,1.0,0.0,,
